customer_id,transaction_id,transaction_date,transaction_type,transaction_amount,balance_after_transaction
1848,1848,8/1/2023,DEP,1976.7,10270.1
1849,1849,6/22/2023,withdraw,1030.8,6082.5
1850,1850,4/22/2023,Transfer,2750.96,4326.75
1851,1851,11/14/2023,Withdrawal,3405.98,2603.39
1852,1852,10/6/2023,Deposit,2032.48,10298.16
1853,1853,8/4/2023,Withdrawal,1026.16,2918.37
1854,1854,7/20/2023,Transfer,966.61,3273.34
1855,1855,3/24/2023,Transfer,21.91,2075.73
1856,1856,8/7/2023,Withdrawal,3514.9,13490.17
1857,1857,4/14/2023,Withdrawal,1273.1,1099.16
1858,1858,2/20/2023,Transfer,4853.99,7596.48
1859,1859,9/14/2023,Withdrawal,3737.82,-3163.36
1860,1860,3/18/2023,Withdrawal,1483.94,8350.52
1861,1861,1/4/2023,Transfer,803.14,1739.73
1862,1862,11/7/2023,Deposit,3125.48,4154.33
1863,1863,3/30/2023,Deposit,4324.14,4685.19
1864,1864,5/18/2023,Transfer,2925.77,10781.46
1865,1865,9/7/2023,Withdrawal,64.76,7466.28
1866,1866,12/29/2023,DEP,3933.62,-3000.51
1867,1867,1/30/2023,Withdrawal,4821.47,-3507.71
1868,1868,8/12/2023,Transfer,246.89,2774.69
1869,1869,6/7/2023,Withdrawal,4047.56,-436.35
1870,1870,1/5/2023,Deposit,3597.79,11454.44
1871,1871,9/28/2023,Withdrawal,1993.51,2699.28
1872,1872,2/17/2023,DEP,3174.02,9711.39
1873,1873,12/19/2023,Withdrawal,802.44,3164.93
1874,1874,7/23/2023,Deposit,3603.27,7489.72
1875,1875,10/8/2023,Withdrawal,2910.4,3032.22
1876,1876,10/2/2023,Deposit,442.05,2540.07
1877,1877,2/28/2023,Deposit,4342.51,-2546.26
1878,1878,6/30/2023,Transfer,650.53,5739.85
1879,1879,6/16/2023,Withdrawal,2197.14,-531.04
1880,1880,9/18/2023,Deposit,664.56,9039.15
1881,1881,8/1/2023,Withdrawal,3234.15,5606.62
1882,1882,4/10/2023,Withdrawal,3691.9,4776.47
1883,1883,1/19/2023,Transfer,4736.69,5083.16
1884,1884,11/20/2023,Deposit,1270.49,10425.49
1885,1885,1/24/2023,Deposit,1837.82,1032.08
1886,1886,3/31/2023,Withdrawal,1939.72,1273.44
1887,1887,5/27/2023,Transfer,494.04,5867.37
1888,1888,11/11/2023,Deposit,4041.46,-130.38
1889,1889,11/13/2023,Deposit,422.72,10124.84
1890,1890,2/1/2023,Withdrawal,1699.34,1762.02
1891,1891,12/28/2023,Deposit,960.02,8386.84
1892,1892,2/14/2023,Withdrawal,3325.25,9121.33
1893,1893,8/20/2023,Deposit,4528.79,5040.37
1894,1894,5/10/2023,Deposit,3734.96,11205.68
1895,1895,8/13/2023,Transfer,3874.85,-768.76
1896,1896,10/28/2023,Deposit,401.73,2452.71
1897,1897,6/10/2023,Deposit,3697.42,4863.3
1898,1898,10/6/2023,DEP,322.03,8797.01
1899,1899,8/14/2023,Deposit,2426.19,10754.02
1900,1900,4/16/2023,Withdrawal,3462.8,3937.95
1901,1901,3/10/2023,Withdrawal,1281.13,4566.26
1902,1902,7/27/2023,Transfer,3416.02,1687.17
1903,1903,7/18/2023,Deposit,4403.85,13569.31
1904,1904,5/17/2023,Transfer,4391.05,5826.53
1905,1905,9/1/2023,Transfer,968.6,4031.1
1906,1906,12/27/2023,Deposit,1379.83,4999.37
1907,1907,3/29/2023,Deposit,3333.53,10140.68
1908,1908,2/18/2023,Deposit,4208.16,2169.13
1909,1909,1/26/2023,Transfer,2281.54,7926.11
1910,1910,8/12/2023,Transfer,4611.78,-1743.59
1911,1911,10/10/2023,Transfer,2877.33,-1197.78
1912,1912,6/18/2023,DEP,1317.12,6547.83
1913,1913,12/5/2023,Transfer,109.63,9808.69
1914,1914,7/30/2023,Transfer,4038.72,5812.75
1915,1915,4/17/2023,Deposit,473.09,1323.43
1916,1916,12/9/2023,Deposit,401.43,7884.17
1917,1917,11/18/2023,Transfer,3887.9,7392.07
1918,1918,11/13/2023,Withdrawal,167.93,2376.67
1919,1919,11/19/2023,Transfer,4215.37,1083.37
1920,1920,11/18/2023,Withdrawal,2997.64,9782.26
1921,1921,7/24/2023,Transfer,3186.36,-959.35
1922,1922,8/12/2023,Withdrawal,4690.87,5254.72
1923,1923,2/12/2023,withdraw,4334.79,7684.21
1924,1924,4/17/2023,Deposit,389.22,2828.81
1925,1925,3/3/2023,Transfer,4266.4,8554.11
1926,1926,1/13/2023,Deposit,3339.05,4136.74
1927,1927,3/24/2023,Transfer,1590.7,10335.95
1928,1928,10/7/2023,Transfer,4268.27,7575.73
1929,1929,12/19/2023,Deposit,126.26,1401.86
1930,1930,3/18/2023,withdraw,4189.34,6825.04
1931,1931,4/5/2023,Transfer,3104.75,-2170.38
1932,1932,6/15/2023,Withdrawal,1313.23,5027.18
1933,1933,1/8/2023,Withdrawal,39.73,7393.16
1934,1934,11/10/2023,withdraw,2611.41,6961.15
1935,1935,6/7/2023,Transfer,2117.06,7415.61
1936,1936,1/19/2023,DEP,4314.11,2988.38
1937,1937,10/13/2023,Transfer,3941.7,-83.08
1938,1938,2/24/2023,Withdrawal,2952.39,4064.31
1939,1939,6/23/2023,withdraw,762.74,4224.93
1940,1940,6/15/2023,Withdrawal,3633.36,1454.61
1941,1941,9/30/2023,Deposit,2972.18,8522.99
1942,1942,12/20/2023,Deposit,122.49,6733.76
1943,1943,2/6/2023,DEP,3811.42,6528.81
1944,1944,11/7/2023,Transfer,4160.29,-4035.69
1945,1945,11/21/2023,withdraw,3874.73,4272.43
1946,1946,2/11/2023,Deposit,889.89,7363.12
1947,1947,9/12/2023,Transfer,2517.48,11642.54
1948,1948,3/6/2023,withdraw,2641.14,12334.6
1949,1949,12/2/2023,Transfer,4672.43,-2996.63
1950,1950,4/4/2023,Withdrawal,4628.76,8232.09
1951,1951,1/10/2023,withdraw,320.77,8849.23
1952,1952,6/29/2023,Deposit,4995.99,14342.58
1953,1953,10/7/2023,Deposit,3935.58,4179.42
1954,1954,1/21/2023,Transfer,1883.9,5820.49
1955,1955,6/29/2023,DEP,3718.98,-2496.46
1956,1956,12/25/2023,Withdrawal,1889.48,6016.26
1957,1957,3/20/2023,Withdrawal,4682.03,12178.62
1958,1958,5/13/2023,Deposit,1896.78,9464.38
1959,1959,6/13/2023,Deposit,3832.83,7796.16
1960,1960,4/25/2023,Transfer,784.82,4906.67
1961,1961,10/5/2023,Transfer,4263.06,-1570.6
1962,1962,2/21/2023,Transfer,3106.01,566.84
1963,1963,3/25/2023,Withdrawal,4039.93,5792.58
1964,1964,10/11/2023,Transfer,2095.62,2656.65
1965,1965,10/14/2023,withdraw,1738.11,1569.56
1966,1966,11/5/2023,Transfer,2667.78,10588.02
1967,1967,6/1/2023,Transfer,1947.06,1938.17
1968,1968,9/11/2023,Transfer,2575.6,12080.45
1969,1969,10/28/2023,Deposit,2158.93,1229.3
1970,1970,5/10/2023,Deposit,991.25,9503.86
1971,1971,3/4/2023,Withdrawal,4883.38,3286.06
1972,1972,12/5/2023,Withdrawal,90.27,100.89
1973,1973,2/10/2023,Withdrawal,4628.98,8718.57
1974,1974,3/30/2023,Deposit,4138.7,-1260.39
1975,1975,10/6/2023,Deposit,2110.31,6958.43
1976,1976,6/27/2023,Transfer,1617.26,3064.17
1977,1977,11/26/2023,Withdrawal,831.79,8232.95
1978,1978,6/10/2023,Transfer,673.97,2591.43
1979,1979,2/12/2023,Deposit,2759.08,4662.77
1980,1980,2/24/2023,Transfer,536.08,1705.94
1981,1981,2/20/2023,Transfer,2387.59,9800.24
1982,1982,12/20/2023,withdraw,4075.4,13262.22
1983,1983,6/14/2023,Transfer,3787.52,7535.71
1984,1984,3/4/2023,withdraw,671.23,40.81
1985,1985,11/19/2023,Deposit,4805.77,6450.38
1986,1986,9/6/2023,Deposit,1437.99,-324.39
1987,1987,11/23/2023,Deposit,3531.4,2432.77
1988,1988,4/17/2023,Withdrawal,1509.48,1385.27
1989,1989,6/26/2023,Withdrawal,3090.96,12075.69
1990,1990,5/9/2023,Transfer,2866.72,-1160.12
1991,1991,9/12/2023,Transfer,899.8,10208.34
1992,1992,7/12/2023,Transfer,3266.27,6660.38
1993,1993,4/4/2023,Transfer,1636.77,7049.56
1994,1994,4/6/2023,withdraw,3059.64,6435.42
1995,1995,6/26/2023,Deposit,2711.47,12576.47
1996,1996,2/16/2023,Transfer,4214.84,3840.73
1997,1997,5/7/2023,Withdrawal,1075.82,2182.52
1998,1998,9/23/2023,Withdrawal,765.55,-117.3
1999,1999,10/27/2023,Transfer,4275.94,3147.38
2000,2000,8/28/2023,Transfer,2228.28,11208.97
2001,2001,10/27/2023,Withdrawal,3911.4,-2167.44
2002,2002,8/13/2023,Withdrawal,4798.27,14214.84
2003,2003,12/31/2023,Transfer,2726.19,3415.07
2004,2004,1/4/2023,withdraw,1510.39,-182.7
2005,2005,3/5/2023,Deposit,3973.2,-2219.57
2006,2006,11/6/2023,Transfer,4655.41,5408.37
2007,2007,8/24/2023,Transfer,1233.29,284.54
2008,2008,9/10/2023,DEP,3444.84,3903.19
2009,2009,6/18/2023,Withdrawal,3905.11,-1639.32
2010,2010,1/30/2023,Transfer,142.55,5517.83
2011,2011,3/12/2023,Transfer,2965.42,4273.28
2012,2012,8/18/2023,Deposit,3169.5,5793.75
2013,2013,12/16/2023,Transfer,3186.34,9126.62
2014,2014,5/16/2023,Withdrawal,429.69,6169.89
2015,2015,3/26/2023,Withdrawal,118.22,9018.73
2016,2016,12/31/2023,Transfer,1475.53,4495.09
2017,2017,11/23/2023,DEP,1795.58,321.07
2018,2018,7/16/2023,Withdrawal,731.67,8009.01
2019,2019,6/9/2023,Withdrawal,2552.84,3390.62
2020,2020,7/27/2023,Transfer,1145.45,832.4
2021,2021,2/9/2023,Transfer,1694.28,5865.69
2022,2022,7/9/2023,Transfer,1471.19,2205.19
2023,2023,8/6/2023,Withdrawal,3862.44,10952.75
2024,2024,6/4/2023,Deposit,4386.6,5395.49
2025,2025,5/3/2023,Deposit,1499.38,3324.48
2026,2026,8/8/2023,DEP,1889.48,9994.17
2027,2027,10/16/2023,withdraw,4078.21,2786.89
2028,2028,11/18/2023,Deposit,3797.91,2555.42
2029,2029,4/15/2023,Transfer,3546.88,6016.54
2030,2030,3/20/2023,Withdrawal,3542.21,454.75
2031,2031,7/18/2023,DEP,1492.92,396.24
2032,2032,7/31/2023,Withdrawal,4683.28,455.08
2033,2033,1/13/2023,DEP,4047.88,1835.39
2034,2034,12/18/2023,DEP,1067.54,7416.23
2035,2035,10/12/2023,Withdrawal,3314.14,5457.82
2036,2036,11/20/2023,Transfer,782.92,-70.8
2037,2037,5/18/2023,Transfer,2892.4,6836.69
2038,2038,12/22/2023,Deposit,1452.6,7403.21
2039,2039,3/17/2023,Deposit,535.18,6279.4
2040,2040,7/5/2023,Withdrawal,3019.85,3334.72
2041,2041,8/2/2023,Deposit,4422.64,-2448.48
2042,2042,12/21/2023,Withdrawal,712.15,7760.72
2043,2043,7/5/2023,DEP,4496.33,706.05
2044,2044,12/26/2023,Withdrawal,647.79,3546.44
2045,2045,7/28/2023,Transfer,3711.97,5299.77
2046,2046,3/11/2023,Transfer,4948.1,5790.13
2047,2047,2/14/2023,withdraw,477.46,9708.33
2048,2048,6/27/2023,Transfer,1071.23,-696.18
2049,2049,6/25/2023,Deposit,2323.14,3347.3
2050,2050,9/27/2023,Withdrawal,3690.61,9286.01
2051,2051,12/19/2023,Deposit,4490.56,10917.34
2052,2052,6/21/2023,Transfer,3648.26,-3254.96
2053,2053,9/1/2023,Transfer,3858.39,1493.75
2054,2054,6/5/2023,Withdrawal,2266.16,-1041.38
2055,2055,7/8/2023,DEP,1785.52,-141.33
2056,2056,7/18/2023,Deposit,2543.74,-311.73
2057,2057,3/16/2023,Withdrawal,3251.13,9421.58
2058,2058,2/2/2023,Withdrawal,2516.69,6478.57
2059,2059,7/14/2023,Deposit,3953.74,4898.58
2060,2060,4/3/2023,Transfer,793.8,3755.03
2061,2061,5/14/2023,Transfer,1986.98,-1128.43
2062,2062,7/11/2023,withdraw,341.88,6332.98
2063,2063,4/16/2023,Deposit,3360.47,8979.38
2064,2064,8/19/2023,Withdrawal,3787.59,348.5
2065,2065,10/26/2023,Withdrawal,3340.25,12624.25
2066,2066,1/28/2023,Transfer,4776.22,10011.6
2067,2067,11/10/2023,DEP,4661.39,13547.99
2068,2068,1/15/2023,Deposit,1359.38,7192.32
2069,2069,6/1/2023,Deposit,1223.43,2606.82
2070,2070,12/29/2023,Deposit,136.36,5299.71
2071,2071,3/31/2023,Deposit,2517.82,4121.26
2072,2072,7/9/2023,Transfer,4306.99,2473.07
2073,2073,7/12/2023,Transfer,795.96,9027.16
2074,2074,1/26/2023,Transfer,2970.97,5520.61
2075,2075,4/20/2023,Transfer,3604.63,6904.29
2076,2076,12/17/2023,Deposit,1844.76,5965.07
2077,2077,5/9/2023,Deposit,3517.69,8404.17
2078,2078,3/23/2023,Withdrawal,4188.21,11407.33
2079,2079,7/28/2023,Withdrawal,62.44,1515.5
2080,2080,2/15/2023,Transfer,3678.79,-584.38
2081,2081,1/1/2023,Withdrawal,3003.2,2429.64
2082,2082,2/20/2023,Transfer,4225.73,10162.55
2083,2083,6/13/2023,Transfer,701.64,6114.28
2084,2084,11/21/2023,Transfer,4037.43,8448.77
2085,2085,11/21/2023,Withdrawal,714.49,6429.11
2086,2086,11/18/2023,Withdrawal,2928.56,-804.26
2087,2087,4/9/2023,Transfer,1361.71,4260.71
2088,2088,10/13/2023,Deposit,1207.64,5708.03
2089,2089,9/15/2023,Withdrawal,2498.71,9484.19
2090,2090,4/10/2023,Deposit,3789.08,-2873.81
2091,2091,12/25/2023,Transfer,3229.66,4474.8
2092,2092,1/25/2023,Transfer,4942.93,2902.91
2093,2093,5/27/2023,Withdrawal,604.11,3287.56
2094,2094,8/31/2023,Withdrawal,3611.58,13250.1
2095,2095,3/12/2023,Withdrawal,286.8,9904.71
2096,2096,12/26/2023,Transfer,1793.69,8684.55
2097,2097,1/14/2023,Deposit,1724.07,8921.11
2098,2098,10/16/2023,Deposit,1288.5,5256.4
2099,2099,10/20/2023,Withdrawal,2666.69,4522.27
2100,2100,12/29/2023,Withdrawal,1225.73,3828.78
2101,2101,10/13/2023,Withdrawal,1844.18,9795.04
2102,2102,7/25/2023,Deposit,4298.88,3470.43
2103,2103,9/26/2023,Withdrawal,1625.35,7372.48
2104,2104,12/4/2023,Withdrawal,4929.94,4087.96
2105,2105,10/21/2023,Transfer,1387.46,4076.17
2106,2106,3/14/2023,DEP,4515.99,2729.04
2107,2107,3/28/2023,Transfer,2162.07,8710.34
2108,2108,12/17/2023,Deposit,4538.57,13408.29
2109,2109,11/18/2023,Withdrawal,2139.7,-223.3
2110,2110,6/15/2023,Deposit,3854.1,11278.05
2111,2111,10/24/2023,Deposit,2005.99,2285.0
2112,2112,8/19/2023,Deposit,3108.31,897.1
2113,2113,7/11/2023,Deposit,266.93,187.4
2114,2114,2/25/2023,DEP,2999.01,6619.45
2115,2115,8/3/2023,Transfer,1586.59,5203.52
2116,2116,11/1/2023,Transfer,4981.47,966.48
2117,2117,7/6/2023,Deposit,4055.0,6641.54
2118,2118,4/6/2023,Deposit,407.07,6211.54
2119,2119,9/2/2023,Withdrawal,999.36,10460.83
2120,2120,6/16/2023,Deposit,3084.21,-1367.66
2121,2121,11/7/2023,Transfer,1509.14,11348.85
2122,2122,9/16/2023,Transfer,1072.39,5403.94
2123,2123,5/16/2023,Transfer,1784.91,7999.56
2124,2124,7/26/2023,Transfer,539.97,5835.32
2125,2125,9/6/2023,Deposit,2776.82,531.84
2126,2126,9/11/2023,Transfer,1422.21,2384.79
2127,2127,11/25/2023,Transfer,4336.38,-1359.89
2128,2128,1/16/2023,Transfer,173.44,3240.85
2129,2129,10/9/2023,Withdrawal,1761.2,8261.91
2130,2130,6/9/2023,Deposit,2752.51,-2488.12
2131,2131,12/4/2023,Transfer,1183.47,10863.02
2132,2132,9/21/2023,Transfer,296.19,8004.62
2133,2133,12/25/2023,Deposit,371.55,9787.54
2134,2134,3/1/2023,Transfer,805.02,8008.7
2135,2135,9/25/2023,Transfer,1366.74,6228.97
2136,2136,7/6/2023,Transfer,3531.62,-1553.32
2137,2137,7/6/2023,Withdrawal,2378.48,2833.1
2138,2138,2/13/2023,Transfer,174.29,7320.08
2139,2139,6/15/2023,Transfer,783.62,7772.79
2140,2140,6/2/2023,DEP,1845.95,5154.85
2141,2141,6/1/2023,Deposit,2104.67,7258.43
2142,2142,4/7/2023,withdraw,325.1,5912.71
2143,2143,7/8/2023,Deposit,614.09,6541.16
2144,2144,5/17/2023,Deposit,1318.34,1936.83
2145,2145,8/5/2023,Withdrawal,4184.91,9070.51
2146,2146,12/6/2023,withdraw,1053.9,7055.51
2147,2147,10/31/2023,Deposit,1141.71,6901.1
2148,2148,7/28/2023,Deposit,2477.68,2643.03
2149,2149,2/21/2023,Withdrawal,4458.43,5069.9
2150,2150,7/17/2023,withdraw,2645.66,10925.34
2151,2151,2/5/2023,Deposit,406.0,7805.54
2152,2152,4/15/2023,Transfer,940.33,4264.12
2153,2153,12/26/2023,Withdrawal,4280.45,1667.25
2154,2154,1/12/2023,Transfer,4385.02,6695.05
2155,2155,6/17/2023,Transfer,3979.31,9350.14
2156,2156,8/2/2023,Transfer,2713.76,2593.86
2157,2157,2/11/2023,Withdrawal,2201.36,4308.71
2158,2158,12/15/2023,Deposit,1348.43,10864.8
2159,2159,12/8/2023,Transfer,2743.49,5266.54
2160,2160,3/8/2023,Withdrawal,3417.28,4549.08
2161,2161,6/18/2023,DEP,3000.28,1723.11
2162,2162,6/1/2023,Withdrawal,1135.53,8027.66
2163,2163,7/16/2023,Transfer,4516.49,6548.49
2164,2164,1/13/2023,Withdrawal,1958.26,-47.63
2165,2165,8/17/2023,Transfer,4425.61,-1737.05
2166,2166,6/11/2023,Withdrawal,1993.27,5090.17
2167,2167,4/13/2023,Transfer,201.89,2335.49
2168,2168,5/11/2023,Deposit,3692.39,1067.53
2169,2169,4/6/2023,Withdrawal,4601.49,-4320.69
2170,2170,8/4/2023,Withdrawal,1281.25,-314.83
2171,2171,7/20/2023,Deposit,2716.99,10037.7
2172,2172,5/11/2023,Transfer,4040.02,142.15
2173,2173,7/21/2023,Transfer,1612.22,5279.36
2174,2174,10/18/2023,Transfer,1438.01,-1234.61
2175,2175,10/3/2023,Deposit,2061.22,991.14
2176,2176,12/27/2023,Withdrawal,2757.37,5472.38
2177,2177,11/28/2023,Withdrawal,2767.14,702.5
2178,2178,2/17/2023,DEP,2436.91,7203.66
2179,2179,2/12/2023,Deposit,4103.49,8064.08
2180,2180,3/22/2023,Transfer,773.07,5467.95
2181,2181,3/9/2023,withdraw,434.96,7603.94
2182,2182,8/22/2023,withdraw,851.12,10683.06
2183,2183,8/29/2023,Withdrawal,3522.98,7301.79
2184,2184,7/18/2023,Deposit,734.77,2022.14
2185,2185,7/2/2023,Transfer,1620.9,6899.17
2186,2186,7/29/2023,Transfer,4399.61,1558.82
2187,2187,6/3/2023,Withdrawal,709.74,10308.36
2188,2188,6/8/2023,Transfer,2645.59,1552.24
2189,2189,7/1/2023,Withdrawal,2535.14,-1536.12
2190,2190,7/3/2023,Transfer,179.89,6724.14
2191,2191,2/25/2023,Withdrawal,585.92,-276.91
2192,2192,5/7/2023,Withdrawal,4752.46,9064.1
2193,2193,2/22/2023,Transfer,4805.52,-650.02
2194,2194,7/19/2023,Withdrawal,4374.55,6997.26
2195,2195,2/3/2023,Transfer,2164.98,7481.68
2196,2196,2/15/2023,Transfer,2968.78,1124.96
2197,2197,7/27/2023,Deposit,4122.52,4835.08
2198,2198,12/6/2023,Transfer,3383.96,8583.55
2199,2199,11/26/2023,Transfer,4476.71,12700.02
2200,2200,2/19/2023,Deposit,1585.55,6154.36
2201,2201,7/16/2023,withdraw,3124.51,13040.73
2202,2202,1/11/2023,Withdrawal,2839.52,9275.81
2203,2203,8/19/2023,Deposit,4923.13,6567.01
2204,2204,3/27/2023,Deposit,4391.6,-4227.93
2205,2205,11/27/2023,Withdrawal,834.3,10130.41
2206,2206,5/26/2023,withdraw,303.88,7203.21
2207,2207,6/8/2023,Transfer,2237.55,3389.83
2208,2208,11/14/2023,Deposit,2732.12,10192.64
2209,2209,1/23/2023,Withdrawal,3951.43,-1602.66
2210,2210,12/26/2023,Transfer,807.04,8918.42
2211,2211,6/30/2023,Withdrawal,4600.44,10738.67
2212,2212,3/3/2023,Deposit,2862.22,4186.45
2213,2213,3/15/2023,Transfer,4215.31,-3412.91
2214,2214,1/17/2023,Deposit,4184.02,530.55
2215,2215,10/24/2023,withdraw,4759.8,4615.45
2216,2216,9/12/2023,Withdrawal,3297.09,8986.95
2217,2217,12/31/2023,Deposit,3921.29,3693.89
2218,2218,9/21/2023,Withdrawal,4104.43,643.36
2219,2219,11/1/2023,Deposit,2345.91,1556.49
2220,2220,7/4/2023,Withdrawal,2167.08,6072.77
2221,2221,6/30/2023,Withdrawal,4733.61,9421.14
2222,2222,8/6/2023,Withdrawal,344.19,1157.08
2223,2223,4/16/2023,Withdrawal,4765.19,-1947.44
2224,2224,2/24/2023,Transfer,2896.63,8554.33
2225,2225,5/17/2023,Transfer,1480.46,5565.97
2226,2226,10/15/2023,Deposit,2790.44,936.85
2227,2227,12/9/2023,Deposit,3192.58,9913.35
2228,2228,12/18/2023,Deposit,562.82,5836.75
2229,2229,2/26/2023,Deposit,3352.92,6561.78
2230,2230,4/10/2023,Withdrawal,4513.87,8172.19
2231,2231,1/5/2023,Withdrawal,4856.76,12402.22
2232,2232,4/22/2023,Withdrawal,3002.95,12223.7
2233,2233,4/5/2023,withdraw,1641.95,4951.68
2234,2234,11/15/2023,Transfer,2821.73,167.86
2235,2235,8/11/2023,Deposit,24.21,2750.48
2236,2236,7/5/2023,Transfer,4597.0,6097.92
2237,2237,5/17/2023,Transfer,3925.35,7759.37
2238,2238,8/13/2023,Withdrawal,840.53,6048.99
2239,2239,9/8/2023,Withdrawal,3050.74,8471.33
2240,2240,12/21/2023,Deposit,112.8,7054.0
2241,2241,1/26/2023,Deposit,1088.05,1708.31
2242,2242,7/10/2023,Transfer,858.36,6516.31
2243,2243,7/13/2023,Transfer,789.19,1835.2
2244,2244,10/17/2023,Withdrawal,2764.99,-297.67
2245,2245,12/3/2023,Transfer,4822.49,3095.8
2246,2246,1/6/2023,Transfer,660.38,959.04
2247,2247,11/14/2023,Deposit,4365.35,7723.44
2248,2248,12/17/2023,Deposit,420.46,5992.16
2249,2249,8/8/2023,Transfer,423.38,6041.07
2250,2250,8/1/2023,Transfer,3144.11,3720.18
2251,2251,3/16/2023,Transfer,2876.78,-2058.45
2252,2252,11/6/2023,Deposit,1727.7,8315.8
2253,2253,6/13/2023,Deposit,2671.61,6864.59
2254,2254,8/19/2023,Withdrawal,3777.03,6208.15
2255,2255,8/28/2023,Withdrawal,3868.74,6003.65
2256,2256,4/1/2023,Withdrawal,69.8,3510.84
2257,2257,12/6/2023,Withdrawal,399.64,2094.28
2258,2258,4/23/2023,Deposit,27.12,1103.75
2259,2259,12/6/2023,Withdrawal,88.05,3237.64
2260,2260,5/10/2023,Deposit,4199.8,-1358.95
2261,2261,4/11/2023,Deposit,426.93,6237.21
2262,2262,1/27/2023,Withdrawal,3557.92,193.06
2263,2263,1/18/2023,Deposit,4900.36,-2508.21
2264,2264,7/24/2023,Transfer,4106.34,2057.85
2265,2265,7/29/2023,Withdrawal,341.32,3639.69
2266,2266,1/11/2023,Withdrawal,4470.46,-869.42
2267,2267,1/4/2023,Transfer,4791.26,10815.82
2268,2268,4/13/2023,Withdrawal,3534.8,4805.16
2269,2269,7/24/2023,Deposit,3085.39,10850.46
2270,2270,3/24/2023,Deposit,3012.96,12670.76
2271,2271,2/12/2023,Deposit,4103.06,856.12
2272,2272,9/9/2023,Withdrawal,2771.73,8414.33
2273,2273,2/8/2023,Transfer,1675.56,2232.41
2274,2274,11/11/2023,Transfer,4852.47,14423.98
2275,2275,6/2/2023,Withdrawal,251.81,1667.96
2276,2276,12/1/2023,Deposit,3330.09,4823.78
2277,2277,8/31/2023,Deposit,2932.28,9471.5
2278,2278,3/25/2023,Withdrawal,3199.36,4736.45
2279,2279,12/3/2023,Withdrawal,3214.61,12724.16
2280,2280,2/24/2023,Deposit,626.41,4385.5
2281,2281,11/17/2023,Withdrawal,676.22,2278.25
2282,2282,4/3/2023,Transfer,346.19,8163.36
2283,2283,4/18/2023,Transfer,4692.53,3768.72
2284,2284,12/5/2023,DEP,3053.42,9947.35
2285,2285,12/16/2023,Deposit,394.78,8899.9
2286,2286,8/8/2023,Transfer,2173.95,5156.29
2287,2287,2/6/2023,Withdrawal,1803.02,7775.96
2288,2288,8/22/2023,Deposit,749.54,6499.28
2289,2289,5/2/2023,DEP,4111.87,7978.56
2290,2290,3/16/2023,Withdrawal,3880.27,2956.88
2291,2291,7/27/2023,DEP,2325.73,-1541.5
2292,2292,12/4/2023,Withdrawal,2617.11,2416.96
2293,2293,11/6/2023,Withdrawal,2187.79,9944.46
2294,2294,3/14/2023,Deposit,2759.59,4532.33
2295,2295,4/1/2023,withdraw,3665.49,398.54
2296,2296,11/4/2023,Deposit,4381.09,7948.93
2297,2297,10/21/2023,Transfer,2965.68,450.51
2298,2298,10/27/2023,Withdrawal,637.73,5903.47
2299,2299,12/9/2023,Withdrawal,3862.56,8887.77
2300,2300,8/23/2023,Deposit,1867.67,9861.09
2301,2301,11/14/2023,Deposit,3153.09,3825.8
2302,2302,8/2/2023,Transfer,1000.96,5594.66
2303,2303,3/9/2023,Withdrawal,825.41,-586.82
2304,2304,8/12/2023,Deposit,272.84,2559.35
2305,2305,8/4/2023,Withdrawal,1579.13,9355.35
2306,2306,6/15/2023,Withdrawal,2989.75,-1839.85
2307,2307,3/2/2023,Withdrawal,1600.69,2745.92
2308,2308,10/11/2023,withdraw,1211.99,5286.23
2309,2309,3/11/2023,Withdrawal,4974.38,12766.1
2310,2310,12/19/2023,Transfer,4994.22,11410.65
2311,2311,1/31/2023,Deposit,3028.69,4810.69
2312,2312,7/4/2023,Deposit,1624.72,-1034.19
2313,2313,5/7/2023,Withdrawal,4309.53,1371.35
2314,2314,5/18/2023,Withdrawal,3686.58,901.02
2315,2315,5/20/2023,Transfer,3083.53,12054.14
2316,2316,9/20/2023,Withdrawal,4542.19,2857.47
2317,2317,3/29/2023,Withdrawal,2232.11,6533.09
2318,2318,6/5/2023,Withdrawal,1284.73,6867.84
2319,2319,11/27/2023,Transfer,4835.55,9141.4
2320,2320,10/3/2023,Transfer,4302.62,164.73
2321,2321,4/30/2023,Withdrawal,4561.21,10938.63
2322,2322,11/17/2023,Withdrawal,4591.85,-2348.16
2323,2323,6/13/2023,Deposit,1919.24,5317.76
2324,2324,11/22/2023,Transfer,4305.43,-1441.76
2325,2325,5/18/2023,Deposit,4447.5,3580.44
2326,2326,8/19/2023,Withdrawal,2742.46,6682.78
2327,2327,10/27/2023,Withdrawal,3130.04,1071.54
2328,2328,7/21/2023,Withdrawal,2891.71,3755.01
2329,2329,3/31/2023,Withdrawal,89.98,936.17
2330,2330,8/21/2023,Transfer,2682.31,1373.62
2331,2331,3/15/2023,DEP,198.81,3811.54
2332,2332,10/16/2023,Deposit,2260.86,3807.81
2333,2333,6/14/2023,Deposit,237.97,8328.49
2334,2334,5/21/2023,Deposit,2282.23,2769.1
2335,2335,12/24/2023,Transfer,1530.7,-351.01
2336,2336,12/16/2023,Deposit,3871.89,4949.22
2337,2337,3/29/2023,Transfer,2400.71,6915.76
2338,2338,12/20/2023,Transfer,2565.35,-1308.67
2339,2339,10/20/2023,Withdrawal,4519.39,10175.23
